Age Bins,SN,Price
20-24,Ethrasyon38,0.0
20-24,Ethriel85,0.0
20-24,Ethron58,2.49
20-24,Eudanu32,0.0
20-24,Eudanu84,1.02
20-24,Eulae84,0.0
20-24,Eulaestira36,0.0
20-24,Eulanurin88,0.0
20-24,Eulasuir89,2.67
20-24,Eulolis41,2.67
20-24,Eurisuru25,2.18
20-24,Eurithphos97,0.0
20-24,Eusri26,0.0
20-24,Eusri44,0.0
20-24,Eusri70,7.34
20-24,Eustyria89,0.0
20-24,Eusur90,0.0
20-24,Eusurdeu49,4.94
20-24,Euthe35,1.03
20-24,Eyircil84,4.35
20-24,Eyista89,0.0
20-24,Eyrian71,0.0
20-24,Farrian71,0.0
20-24,Farusrian86,0.0
20-24,Filrion59,0.0
20-24,Filrion83,0.0
20-24,Filurarn35,0.0
20-24,Firan91,4.91
20-24,Firatan58,3.75
20-24,Firon67,0.0
20-24,Fironon91,0.0
20-24,Frichadar89,2.67
20-24,Frichadaran88,0.0
20-24,Frichast28,2.05
20-24,Frichaststa61,1.79
20-24,Frichaya88,0.0
20-24,Frichilsa31,0.0
20-24,Frichim77,3.75
20-24,Frichirranya75,0.0
20-24,Frichjask31,4.43
20-24,Frichjaskan98,0.0
20-24,Frichocesta66,8.370000000000001
20-24,Frichosia58,0.0
20-24,Frichosiala98,3.54
20-24,Frichossala54,0.0
20-24,Frichynde86,0.0
20-24,Hada39,0.0
20-24,Haedairiadru51,3.09
20-24,Haeladil46,0.0
20-24,Haellysu29,3.77
20-24,Haerith37,1.66
20-24,Haerithp41,0.0
20-24,Haestyphos66,1.97
20-24,Hailaphos89,0.0
20-24,Haillyrgue51,0.0
20-24,Haisrisuir60,6.86
20-24,Haisurra41,4.4
20-24,Hala31,1.02
20-24,Halaecal66,7.109999999999999
20-24,Hallysucal81,0.0
20-24,Hari50,5.91
20-24,Hariphos58,0.0
20-24,Heollyra92,3.07
20-24,Heollyriap59,3.47
20-24,Heosurnuru52,0.0
20-24,Heudai45,0.0
20-24,Heuli25,6.550000000000001
20-24,Heunadil74,1.54
20-24,Hiaral50,0.0
20-24,Hiarideu73,2.5
20-24,Hiasri33,7.49
20-24,Hiasurria41,0.0
20-24,Hilaerin92,3.61
20-24,Hiral75,1.98
20-24,Hirirap39,2.71
20-24,Hisridru55,0.0
20-24,Hyaduesu61,4.23
20-24,Iadueria43,1.71
20-24,Ialallo29,0.0
20-24,Ialidru40,3.16
20-24,Iana95,0.0
20-24,Iarallo65,0.0
20-24,Iaralrgue74,0.0
20-24,Iaralsuir44,7.620000000000001
20-24,Iarilis73,0.0
20-24,Iasrira89,6.25
20-24,Iasur80,3.3200000000000003
20-24,Iasurriacal29,4.07
20-24,Iasursti71,1.66
20-24,Iathem87,3.19
20-24,Iathenudil29,4.6
20-24,Idacal95,0.0
20-24,Idai61,0.0
20-24,Idaidil28,0.0
20-24,Idairin51,7.0
20-24,Idaisuir85,0.0
20-24,Idastidru52,15.45
20-24,Iduelis31,1.1
20-24,Iduenu77,0.0
20-24,Ilaesudil92,0.0
20-24,Ilarin91,12.7
20-24,Ilassa51,2.22
20-24,Ilassast39,0.0
20-24,Ilast79,2.05
20-24,Ilastilis78,0.0
20-24,Ili43,0.0
20-24,Ililsan66,0.0
20-24,Ililsasya43,0.0
20-24,Ilimya66,0.0
20-24,Ilirrasda54,0.0
20-24,Ilista82,1.14
20-24,Iljask75,3.61
20-24,Ilmol66,0.0
20-24,Ilosia37,7.35
20-24,Ilosian36,0.0
20-24,Ilosianya35,0.0
20-24,Ilunyon70,3.54
20-24,Ina92,0.0
20-24,Inasti31,0.0
20-24,Inasuir29,0.0
20-24,Indcil77,0.0
20-24,Indirrian56,1.77
20-24,Indonmol95,0.0
20-24,Ingatcil75,1.56
20-24,Inguron55,11.11
20-24,Iral74,13.619999999999997
20-24,Iri67,11.370000000000001
20-24,Irilis75,1.02
20-24,Irillo49,3.79
20-24,Irith83,0.0
20-24,Irithlis29,4.86
20-24,Iskadarya95,13.1
20-24,Iskichinya81,4.9399999999999995
20-24,Iskim66,0.0
20-24,Iskim96,0.0
20-24,Iskirra45,3.03
20-24,Iskjaskst81,4.42
20-24,Iskosia90,1.44
20-24,Iskosian40,0.0
20-24,Iskossasda43,0.0
20-24,Isri34,0.0
20-24,Isty55,4.08
20-24,Isurria36,1.02
20-24,Isursti83,1.54
20-24,Isursuir31,0.0
20-24,Ithergue48,4.88
20-24,Itheria73,0.0
20-24,Jeyciman68,2.05
20-24,Jiskadarst60,0.0
20-24,Jiskassa76,1.87
20-24,Jiskimsda56,0.0
20-24,Jiskimya77,0.0
20-24,Jiskirran77,3.39
20-24,Jiskjask60,2.22
20-24,Jiskjask80,0.0
20-24,Jiskjask85,0.0
20-24,Jiskossa61,3.16
20-24,Laedallo55,0.0
20-24,Lalossa38,0.0
20-24,Lamil79,0.0
20-24,Lassadarsda57,0.0
20-24,Lassassasda30,0.0
20-24,Lassassast73,0.0
20-24,Lassilsala30,11.510000000000002
20-24,Lassimla92,0.0
20-24,Lassirrasda85,3.44
20-24,Lassjask63,0.0
20-24,Lassjaskan73,2.5
20-24,Layjask75,1.7
20-24,Leetirraya83,6.58
20-24,Leyirra83,7.300000000000001
20-24,Liawista80,0.0
20-24,Lirtassa52,0.0
20-24,Lirtassan78,0.0
20-24,Lirtastan49,0.0
20-24,Lirtastsda29,0.0
20-24,Lirtastsya71,5.43
20-24,Lirtilsa71,4.94
20-24,Lirtilsa72,7.33
20-24,Lirtim36,0.0
20-24,Lirtimst73,4.38
20-24,Lirtirra37,0.0
20-24,Lirtirra81,0.0
20-24,Lirtistanya48,6.300000000000001
20-24,Lirtosia63,0.0
20-24,Lirtossa60,4.5600000000000005
20-24,Lirtossa84,0.0
20-24,Lisadar44,0.0
20-24,Lisasi93,0.0
20-24,Lisassa64,2.89
20-24,Lisassala98,0.0
20-24,Lisassasda39,0.0
20-24,Lisassasta50,0.0
20-24,Lisast87,0.0
20-24,Lisast98,3.97
20-24,Lisico81,0.0
20-24,Lisilsa62,0.0
20-24,Lisim51,5.66
20-24,Lisim78,10.02
20-24,Lisiriya82,0.0
20-24,Lisirra25,2.52
20-24,Lisirra58,2.96
20-24,Lisirra87,0.0
20-24,Lisista27,0.0
20-24,Lisista54,3.83
20-24,Lisista63,0.0
20-24,Lisjaskan36,0.0
20-24,Lisjaskya84,0.0
20-24,Lisopela58,8.86
20-24,Lisosia66,3.65
20-24,Lisosia93,0.0
20-24,Lisossa25,3.12
20-24,Lisossa46,0.0
20-24,Lisossala30,4.35
20-24,Lisossanya98,0.0
20-24,Lisotesta51,0.0
20-24,Lisovynya38,0.0
20-24,Malarrian73,0.0
20-24,Malil90,2.18
20-24,Malon70,2.38
20-24,Maluncil97,0.0
20-24,Malunil62,0.0
20-24,Maradaran90,0.0
20-24,Maradarnya40,2.37
20-24,Marassa62,4.35
20-24,Marast30,0.0
20-24,Maridisya31,0.0
20-24,Marilsa69,0.0
20-24,Marilsanya48,0.0
20-24,Marilsasya33,0.0
20-24,Marim28,0.0
20-24,Marirrasta50,0.0
20-24,Marjask87,1.44
20-24,Marokian45,3.53
20-24,Maropast28,4.76
20-24,Marughi89,2.18
20-24,Marundi65,1.75
20-24,Marynde90,0.0
20-24,Meosridil82,0.0
20-24,Mindadaran26,0.0
20-24,Mindesi74,5.48
20-24,Mindetosya30,3.16
20-24,Mindilsa34,2.37
20-24,Mindilsa60,1.28
20-24,Mindimnya67,4.18
20-24,Mindirranya33,0.0
20-24,Mindista32,4.23
20-24,Mindjasksya61,0.0
20-24,Mindossa76,0.0
20-24,Minduli80,0.0
20-24,Minduri31,0.0
20-24,Nitherian58,0.0
20-24,Palatyon26,2.37
20-24,Palyon91,3.39
20-24,Peorith44,3.44
20-24,Phaedasurap84,0.0
20-24,Phaedue89,3.85
20-24,Phaelap26,0.0
20-24,Phaena87,5.49
20-24,Phaestycal84,3.97
20-24,Pheodai94,0.0
20-24,Pheodaisun84,0.0
20-24,Pheosrinudeu70,7.16
20-24,Pheosurllorin41,5.38
20-24,Pheulidil31,3.27
20-24,Pheusrical25,3.82
20-24,Pheutherin27,4.18
20-24,Phiallylis33,0.0
20-24,Phiarithdeu40,1.48
20-24,Philodil43,0.0
20-24,Phiristi62,0.0
20-24,Phistym51,0.0
20-24,Phistyn52,1.63
20-24,Phyali88,0.0
20-24,Poshilsa82,0.0
20-24,Qarirwen82,0.0
20-24,Qilalista41,1.02
20-24,Qilanrion65,0.0
20-24,Qilatista90,0.0
20-24,Qilunan34,4.58
20-24,Quaecjask96,0.0
20-24,Quanenrian83,0.0
20-24,Quanrion96,3.08
20-24,Quanunwen42,3.49
20-24,Quaranmol58,3.33
20-24,Quarrion42,4.23
20-24,Quilassa66,0.0
20-24,Quinarap53,0.0
20-24,Raesty92,0.0
20-24,Raillydeu47,0.0
20-24,Rairin89,3.45
20-24,Rairith81,0.0
20-24,Raisty38,0.0
20-24,Rarallo90,0.0
20-24,Rastynusuir31,2.27
20-24,Raysistast71,3.65
20-24,Reulae52,0.0
20-24,Reunasu60,8.82
20-24,Rianistast50,4.23
20-24,Rilaera56,4.08
20-24,Ririp86,0.0
20-24,Risty84,0.0
20-24,Ristydru66,0.0
20-24,Rithe53,0.0
20-24,Ryanara76,0.0
20-24,Saedaiphos46,0.0
20-24,Saelaephos52,6.359999999999999
20-24,Saena74,4.74
20-24,Saena89,3.41
20-24,Saerallora71,4.43
20-24,Saesrideu94,0.0
20-24,Saida58,0.0
20-24,Saisrilis27,0.0
20-24,Saistyphos30,0.0
20-24,Salilis27,0.0
20-24,Sally64,0.0
20-24,Sastydeu50,0.0
20-24,Sausosia74,6.609999999999999
20-24,Seolollo93,0.0
20-24,Seosrim97,5.36
20-24,Seudaillorap38,0.0
20-24,Seuthep89,0.0
20-24,Shaidanu32,3.08
20-24,Shidai42,0.0
20-24,Siala43,0.0
20-24,Siallylis44,10.370000000000001
20-24,Siana77,0.0
20-24,Siarithria38,0.0
20-24,Sida61,5.43
20-24,Sidap51,0.0
20-24,Silaera56,8.48
20-24,Siralsudeu54,2.45
20-24,Sisur91,0.0
20-24,Smaistysu35,0.0
20-24,Sondadar26,0.0
20-24,Sondadarya58,0.0
20-24,Sondassan80,0.0
20-24,Sondassasya91,3.81
20-24,Sondastsda82,7.890000000000001
20-24,Sondilsaya62,3.14
20-24,Sondim68,5.66
20-24,Sondim73,0.0
20-24,Sondimla25,0.0
20-24,Sondistanya61,0.0
20-24,Sondossa69,0.0
20-24,Strithenu87,10.18
20-24,Styaduen40,0.0
20-24,Sundadar27,0.0
20-24,Sundadarla27,2.85
20-24,Sundassa93,0.0
20-24,Sundim98,4.75
20-24,Sundirrala66,7.78
20-24,Sundista37,0.0
20-24,Sundjask71,0.0
20-24,Syally44,0.0
20-24,Syalollorap93,4.24
20-24,Syathe73,0.0
20-24,Syathecal44,0.0
20-24,Taeduenu92,0.0
20-24,Thourdirra92,0.0
20-24,Thrientossa55,2.85
20-24,Thryallym62,2.05
20-24,Tyaedainu44,0.0
20-24,Tyaelaelis94,4.4
20-24,Tyaelistidru84,0.0
20-24,Tyaelly53,0.0
20-24,Tyaelo67,0.0
20-24,Tyaelorap29,0.0
20-24,Tyaenasti87,4.4
20-24,Tyaerith73,0.0
20-24,Tyalaesu89,0.0
20-24,Tyananurgue44,0.0
20-24,Tyarithn67,0.0
20-24,Tyeoralru41,0.0
20-24,Tyeosri53,5.92
20-24,Tyeudariasuir90,3.58
20-24,Tyeuduen32,4.05
20-24,Tyeurith29,0.0
20-24,Tyialisti80,4.14
20-24,Tyialisudeu65,5.050000000000001
20-24,Tyida79,7.390000000000001
20-24,Tyidaim51,0.0
20-24,Tyidainu31,0.0
20-24,Tyirinu79,4.24
20-24,Tyisur83,5.359999999999999
20-24,Umolrian85,0.0
20-24,Undare39,4.04
20-24,Undassa89,0.0
20-24,Undilsan50,1.79
20-24,Undimsya85,0.0
20-24,Undirra73,0.0
20-24,Undirrala66,5.470000000000001
20-24,Undirrasta89,1.94
20-24,Undista85,3.45
20-24,Undjask33,1.1
20-24,Undjaskla97,0.0
20-24,Undosia27,0.0
20-24,Undosian34,8.3
20-24,Undotesta33,0.0
20-24,Wailin72,2.73
20-24,Yadacal26,0.0
20-24,Yadaisuir65,4.09
20-24,Yadam35,0.0
20-24,Yadanu52,0.0
20-24,Yadaphos40,0.0
20-24,Yalae81,6.6899999999999995
20-24,Yalaeria91,0.0
20-24,Yaliru88,0.0
20-24,Yalo85,0.0
20-24,Yalostiphos68,0.0
20-24,Yana46,3.55
20-24,Yarithllodeu72,3.75
20-24,Yarithrgue83,3.45
20-24,Yarithrin84,0.0
20-24,Yarithsurgue62,0.0
20-24,Yarolwen77,0.0
20-24,Yasrisu92,0.0
20-24,Yastyriaphos75,4.75
20-24,Yasur35,0.0
20-24,Yasur85,1.1
20-24,Yathecal72,3.46
20-24,Yathecal82,6.22
20-24,Yathedeu43,6.02
20-24,Yoishirrala98,0.0
20-24,Zhisrisu83,0.0
20-24,Zontibe81,8.03
25-29,Adairialis76,0.0
25-29,Adastirin33,0.0
25-29,Aeda94,0.0
25-29,Aela59,0.0
25-29,Aelaria33,0.0
25-29,Aelastirin39,0.0
25-29,Aelidru27,0.0
25-29,Aelin32,0.0
25-29,Aelly27,0.0
25-29,Aellynun67,3.74
25-29,Aellyria80,0.0
25-29,Aelollo59,0.0
25-29,Aenarap34,0.0
25-29,Aeral43,0.0
25-29,Aeral68,0.0
25-29,Aeral97,0.0
25-29,Aeralria27,0.0
25-29,Aeralstical35,0.0
25-29,Aeri84,0.0
25-29,Aerillorin70,0.0
25-29,Aerithllora36,8.64
25-29,Aerithnucal56,0.0
25-29,Aerithnuphos61,0.0
25-29,Aerithriaphos45,0.0
25-29,Aerithriaphos46,0.0
25-29,Aesri53,0.0
25-29,Aesty53,0.0
25-29,Aestysu37,5.38
25-29,Aesur96,0.0
25-29,Aesurstilis64,1.03
25-29,Aethedru70,0.0
25-29,Aidai53,0.0
25-29,Aidai61,0.0
25-29,Aidai73,0.0
25-29,Aidaillodeu39,0.0
25-29,Aidain51,0.0
25-29,Aidaira26,0.0
25-29,Aiduecal76,0.0
25-29,Aiduesu86,0.0
25-29,Aillyriadru65,0.0
25-29,Aillyrin83,0.0
25-29,Aina42,9.219999999999999
25-29,Aina43,0.0
25-29,Airi27,0.0
25-29,Aisur51,1.14
25-29,Aisurdru79,3.51
25-29,Aisurria69,0.0
25-29,Aithelis62,0.0
25-29,Alaephos75,0.0
25-29,Alaesu77,0.0
25-29,Alaesu91,3.45
25-29,Alarap40,0.0
25-29,Ali84,4.31
25-29,Alim85,2.5
25-29,Alo38,0.0
25-29,Anallorgue57,0.0
25-29,Ardcil81,0.0
25-29,Ardonmol96,0.0
25-29,Arin32,9.09
25-29,Arirgue63,1.7
25-29,Assassa81,3.39
25-29,Assassasta79,0.0
25-29,Assastnya25,0.0
25-29,Assehoan67,1.75
25-29,Assesi91,0.0
25-29,Assilsan72,0.0
25-29,Assim27,0.0
25-29,Assirra56,0.0
25-29,Assistasda42,0.0
25-29,Assistasda90,4.35
25-29,Assjaskan56,2.96
25-29,Assjaskan73,0.0
25-29,Assosia88,0.0
25-29,Assylla81,0.0
25-29,Asty82,3.09
25-29,Asur53,7.4399999999999995
25-29,Asur96,0.0
25-29,Baelollodeu94,0.0
25-29,Bartassaya73,6.12
25-29,Caesrinusuir82,0.0
25-29,Ceoral34,0.0
25-29,Chadadarla74,0.0
25-29,Chadilsasta32,0.0
25-29,Chadirra90,0.0
25-29,Chadista79,0.0
25-29,Chadistaya75,0.0
25-29,Chadjask77,0.0
25-29,Chadjask85,0.0
25-29,Chadolyla44,0.0
25-29,Chadossa56,0.0
25-29,Chadossa89,0.0
25-29,Chamadar79,0.0
25-29,Chamadarnya73,3.07
25-29,Chamadarsda63,0.0
25-29,Chamalo71,0.0
25-29,Chamassasya86,0.0
25-29,Chamast86,0.0
25-29,Chamastya76,0.0
25-29,Chamilsala65,0.0
25-29,Chamiman85,0.0
25-29,Chamimla73,0.0
25-29,Chamimla85,0.0
25-29,Chamirra53,0.0
25-29,Chamirrasya33,0.0
25-29,Chamirraya83,2.22
25-29,Chamistast30,0.0
25-29,Chamjask73,0.0
25-29,Chamjaskya75,0.0
25-29,Chamossa77,0.0
25-29,Chanadar44,3.19
25-29,Chanastnya43,0.0
25-29,Chanastsda67,0.0
25-29,Chanastst38,0.0
25-29,Chanastya70,0.0
25-29,Chanilsasda38,0.0
25-29,Chanilsast61,0.0
25-29,Chanirra64,1.54
25-29,Chanirra79,0.0
25-29,Chanirrala39,0.0
25-29,Chanirrasta87,0.0
25-29,Chanista95,0.0
25-29,Chanjask65,0.0
25-29,Chanjaskan89,0.0
25-29,Chanosia34,0.0
25-29,Chanosia60,0.0
25-29,Chanosian48,0.0
25-29,Chanosiaya39,0.0
25-29,Chanossanya44,0.0
25-29,Chanossast57,0.0
25-29,Chanuchi25,0.0
25-29,Cosadar58,0.0
25-29,Dyally87,0.0
25-29,Ealiril69,0.0
25-29,Ealrion88,0.0
25-29,Ennalmol65,0.0
25-29,Ennoncil86,0.0
25-29,Ennrian78,0.0
25-29,Eodailis27,0.0
25-29,Eodairu79,0.0
25-29,Eodaisu60,0.0
25-29,Eolan54,0.0
25-29,Eoral49,0.0
25-29,Eoralrap26,0.0
25-29,Eosrirgue62,0.0
25-29,Eosurdru76,0.0
25-29,Eratiel90,0.0
25-29,Ermol76,0.0
25-29,Errian63,3.49
25-29,Eryon48,0.0
25-29,Ethralista69,0.0
25-29,Ethrasyon38,2.04
25-29,Ethriel85,0.0
25-29,Ethron58,0.0
25-29,Eudanu32,0.0
25-29,Eudanu84,0.0
25-29,Eulae84,3.87
25-29,Eulaestira36,0.0
25-29,Eulanurin88,1.79
25-29,Eulasuir89,0.0
25-29,Eulolis41,0.0
25-29,Eurisuru25,0.0
25-29,Eurithphos97,0.0
25-29,Eusri26,3.27
25-29,Eusri44,0.0
25-29,Eusri70,0.0
25-29,Eustyria89,0.0
25-29,Eusur90,0.0
25-29,Eusurdeu49,0.0
25-29,Euthe35,0.0
25-29,Eyircil84,0.0
25-29,Eyista89,0.0
25-29,Eyrian71,0.0
25-29,Farrian71,0.0
25-29,Farusrian86,0.0
25-29,Filrion59,4.64
25-29,Filrion83,0.0
25-29,Filurarn35,0.0
25-29,Firan91,0.0
25-29,Firatan58,0.0
25-29,Firon67,0.0
25-29,Fironon91,0.0
25-29,Frichadar89,0.0
25-29,Frichadaran88,5.890000000000001
25-29,Frichast28,0.0
25-29,Frichaststa61,0.0
25-29,Frichaya88,0.0
25-29,Frichilsa31,0.0
25-29,Frichim77,0.0
25-29,Frichirranya75,0.0
25-29,Frichjask31,0.0
25-29,Frichjaskan98,1.02
25-29,Frichocesta66,0.0
25-29,Frichosia58,0.0
25-29,Frichosiala98,0.0
25-29,Frichossala54,0.0
25-29,Frichynde86,0.0
25-29,Hada39,0.0
25-29,Haedairiadru51,0.0
25-29,Haeladil46,0.0
25-29,Haellysu29,0.0
25-29,Haerith37,0.0
25-29,Haerithp41,0.0
25-29,Haestyphos66,0.0
25-29,Hailaphos89,0.0
25-29,Haillyrgue51,0.0
25-29,Haisrisuir60,0.0
25-29,Haisurra41,0.0
25-29,Hala31,0.0
25-29,Halaecal66,0.0
25-29,Hallysucal81,1.66
25-29,Hari50,0.0
25-29,Hariphos58,0.0
25-29,Heollyra92,0.0
25-29,Heollyriap59,0.0
25-29,Heosurnuru52,0.0
25-29,Heudai45,0.0
25-29,Heuli25,0.0
25-29,Heunadil74,0.0
25-29,Hiaral50,0.0
25-29,Hiarideu73,0.0
25-29,Hiasri33,0.0
25-29,Hiasurria41,0.0
25-29,Hilaerin92,0.0
25-29,Hiral75,0.0
25-29,Hirirap39,0.0
25-29,Hisridru55,0.0
25-29,Hyaduesu61,0.0
25-29,Iadueria43,0.0
25-29,Ialallo29,0.0
25-29,Ialidru40,0.0
25-29,Iana95,0.0
25-29,Iarallo65,1.75
25-29,Iaralrgue74,0.0
25-29,Iaralsuir44,0.0
25-29,Iarilis73,0.0
25-29,Iasrira89,0.0
25-29,Iasur80,0.0
25-29,Iasurriacal29,0.0
25-29,Iasursti71,0.0
25-29,Iathem87,0.0
25-29,Iathenudil29,0.0
25-29,Idacal95,0.0
25-29,Idai61,0.0
25-29,Idaidil28,0.0
25-29,Idairin51,0.0
25-29,Idaisuir85,0.0
25-29,Idastidru52,0.0
25-29,Iduelis31,0.0
25-29,Iduenu77,0.0
25-29,Ilaesudil92,4.35
25-29,Ilarin91,0.0
25-29,Ilassa51,0.0
25-29,Ilassast39,0.0
25-29,Ilast79,0.0
25-29,Ilastilis78,0.0
25-29,Ili43,0.0
25-29,Ililsan66,0.0
25-29,Ililsasya43,0.0
25-29,Ilimya66,0.0
25-29,Ilirrasda54,0.0
25-29,Ilista82,0.0
25-29,Iljask75,0.0
25-29,Ilmol66,0.0
25-29,Ilosia37,0.0
25-29,Ilosian36,0.0
25-29,Ilosianya35,0.0
25-29,Ilunyon70,0.0
25-29,Ina92,0.0
25-29,Inasti31,0.0
25-29,Inasuir29,0.0
25-29,Indcil77,0.0
25-29,Indirrian56,0.0
25-29,Indonmol95,0.0
25-29,Ingatcil75,0.0
25-29,Inguron55,0.0
25-29,Iral74,0.0
25-29,Iri67,0.0
25-29,Irilis75,0.0
25-29,Irillo49,0.0
25-29,Irith83,0.0
25-29,Irithlis29,0.0
25-29,Iskadarya95,0.0
25-29,Iskichinya81,0.0
25-29,Iskim66,0.0
25-29,Iskim96,0.0
25-29,Iskirra45,0.0
25-29,Iskjaskst81,0.0
25-29,Iskosia90,0.0
25-29,Iskosian40,0.0
25-29,Iskossasda43,0.0
25-29,Isri34,0.0
25-29,Isty55,0.0
25-29,Isurria36,0.0
25-29,Isursti83,0.0
25-29,Isursuir31,0.0
25-29,Ithergue48,0.0
25-29,Itheria73,0.0
25-29,Jeyciman68,0.0
25-29,Jiskadarst60,0.0
25-29,Jiskassa76,0.0
25-29,Jiskimsda56,1.14
25-29,Jiskimya77,0.0
25-29,Jiskirran77,0.0
25-29,Jiskjask60,0.0
25-29,Jiskjask80,0.0
25-29,Jiskjask85,0.0
25-29,Jiskossa61,0.0
25-29,Laedallo55,0.0
25-29,Lalossa38,3.77
25-29,Lamil79,0.0
25-29,Lassadarsda57,6.49
25-29,Lassassasda30,0.0
25-29,Lassassast73,0.0
25-29,Lassilsala30,0.0
25-29,Lassimla92,8.17
25-29,Lassirrasda85,0.0
25-29,Lassjask63,0.0
25-29,Lassjaskan73,0.0
25-29,Layjask75,0.0
25-29,Leetirraya83,0.0
25-29,Leyirra83,0.0
25-29,Liawista80,2.27
25-29,Lirtassa52,0.0
25-29,Lirtassan78,0.0
25-29,Lirtastan49,2.48
25-29,Lirtastsda29,0.0
25-29,Lirtastsya71,0.0
25-29,Lirtilsa71,0.0
25-29,Lirtilsa72,0.0
25-29,Lirtim36,0.0
25-29,Lirtimst73,0.0
25-29,Lirtirra37,3.14
25-29,Lirtirra81,0.0
25-29,Lirtistanya48,0.0
25-29,Lirtosia63,0.0
25-29,Lirtossa60,0.0
25-29,Lirtossa84,0.0
25-29,Lisadar44,1.98
25-29,Lisasi93,0.0
25-29,Lisassa64,0.0
25-29,Lisassala98,0.0
25-29,Lisassasda39,0.0
25-29,Lisassasta50,1.94
25-29,Lisast87,0.0
25-29,Lisast98,0.0
25-29,Lisico81,0.0
25-29,Lisilsa62,4.88
25-29,Lisim51,0.0
25-29,Lisim78,0.0
25-29,Lisiriya82,0.0
25-29,Lisirra25,0.0
25-29,Lisirra58,0.0
25-29,Lisirra87,4.23
25-29,Lisista27,0.0
25-29,Lisista54,0.0
25-29,Lisista63,0.0
25-29,Lisjaskan36,0.0
25-29,Lisjaskya84,2.89
25-29,Lisopela58,0.0
25-29,Lisosia66,0.0
25-29,Lisosia93,18.96
25-29,Lisossa25,0.0
25-29,Lisossa46,2.5
25-29,Lisossala30,0.0
25-29,Lisossanya98,0.0
25-29,Lisotesta51,0.0
25-29,Lisovynya38,0.0
25-29,Malarrian73,0.0
25-29,Malil90,0.0
25-29,Malon70,0.0
25-29,Maluncil97,5.28
25-29,Malunil62,0.0
25-29,Maradaran90,0.0
25-29,Maradarnya40,0.0
25-29,Marassa62,0.0
25-29,Marast30,0.0
25-29,Maridisya31,3.08
25-29,Marilsa69,5.25
25-29,Marilsanya48,3.03
25-29,Marilsasya33,0.0
25-29,Marim28,4.33
25-29,Marirrasta50,0.0
25-29,Marjask87,0.0
25-29,Marokian45,0.0
25-29,Maropast28,0.0
25-29,Marughi89,0.0
25-29,Marundi65,0.0
25-29,Marynde90,0.0
25-29,Meosridil82,0.0
25-29,Mindadaran26,0.0
25-29,Mindesi74,0.0
25-29,Mindetosya30,0.0
25-29,Mindilsa34,0.0
25-29,Mindilsa60,0.0
25-29,Mindimnya67,0.0
25-29,Mindirranya33,0.0
25-29,Mindista32,0.0
25-29,Mindjasksya61,0.0
25-29,Mindossa76,0.0
25-29,Minduli80,1.44
25-29,Minduri31,0.0
25-29,Nitherian58,3.6899999999999995
25-29,Palatyon26,0.0
25-29,Palyon91,0.0
25-29,Peorith44,0.0
25-29,Phaedasurap84,0.0
25-29,Phaedue89,0.0
25-29,Phaelap26,6.640000000000001
25-29,Phaena87,0.0
25-29,Phaestycal84,0.0
25-29,Pheodai94,1.56
25-29,Pheodaisun84,0.0
25-29,Pheosrinudeu70,0.0
25-29,Pheosurllorin41,0.0
25-29,Pheulidil31,0.0
25-29,Pheusrical25,0.0
25-29,Pheutherin27,0.0
25-29,Phiallylis33,0.0
25-29,Phiarithdeu40,0.0
25-29,Philodil43,0.0
25-29,Phiristi62,1.79
25-29,Phistym51,0.0
25-29,Phistyn52,0.0
25-29,Phyali88,0.0
25-29,Poshilsa82,0.0
25-29,Qarirwen82,0.0
25-29,Qilalista41,0.0
25-29,Qilanrion65,0.0
25-29,Qilatista90,0.0
25-29,Qilunan34,0.0
25-29,Quaecjask96,0.0
25-29,Quanenrian83,0.0
25-29,Quanrion96,0.0
25-29,Quanunwen42,0.0
25-29,Quaranmol58,0.0
25-29,Quarrion42,0.0
25-29,Quilassa66,0.0
25-29,Quinarap53,0.0
25-29,Raesty92,0.0
25-29,Raillydeu47,0.0
25-29,Rairin89,0.0
25-29,Rairith81,0.0
25-29,Raisty38,0.0
25-29,Rarallo90,0.0
25-29,Rastynusuir31,0.0
25-29,Raysistast71,0.0
25-29,Reulae52,0.0
25-29,Reunasu60,0.0
25-29,Rianistast50,0.0
25-29,Rilaera56,0.0
25-29,Ririp86,4.94
25-29,Risty84,4.6
25-29,Ristydru66,1.87
25-29,Rithe53,0.0
25-29,Ryanara76,3.47
25-29,Saedaiphos46,0.0
25-29,Saelaephos52,0.0
25-29,Saena74,0.0
25-29,Saena89,0.0
25-29,Saerallora71,0.0
25-29,Saesrideu94,0.0
25-29,Saida58,0.0
25-29,Saisrilis27,0.0
25-29,Saistyphos30,0.0
25-29,Salilis27,0.0
25-29,Sally64,1.33
25-29,Sastydeu50,0.0
25-29,Sausosia74,0.0
25-29,Seolollo93,0.0
25-29,Seosrim97,0.0
25-29,Seudaillorap38,6.71
25-29,Seuthep89,0.0
25-29,Shaidanu32,0.0
25-29,Shidai42,1.33
25-29,Siala43,0.0
25-29,Siallylis44,0.0
25-29,Siana77,0.0
25-29,Siarithria38,0.0
25-29,Sida61,0.0
25-29,Sidap51,0.0
25-29,Silaera56,0.0
25-29,Siralsudeu54,0.0
25-29,Sisur91,0.0
25-29,Smaistysu35,0.0
25-29,Sondadar26,0.0
25-29,Sondadarya58,0.0
25-29,Sondassan80,2.6
25-29,Sondassasya91,0.0
25-29,Sondastsda82,0.0
